matchID,seriesID,seriesName,matchDescription,matchFormat,startDate,endDate,state,status,teamID,teamName,team1Name,team1imageID,team2teamId,team2Name,team2Name,team2imageId,venueInfoid,venueInfoground,city,timezone,latitude,longitude,currBatTeamId,seriesStartDt,seriesEndDt,isTimeAnnounced,stateTitle,inngs1inningsId,inngs1runs,inngs1wickets,inngs1overs,inngs2inningsId,inngs2runs,inngs2wickets,inngs2overs,inngs1inningsId,inngs1runs,inngs1wickets,inngs1overs,inningsId,inngs2runs,inngs2wickets,inngs2overs,inngs2isDeclared,inngs1isDeclared,inngs2isFollowOn,inngs1isDeclared
74601.0,6725.0,Ranji Trophy 2023-24,Elite Group D,TEST,1706846400000,1707130800000,Complete,Match drawn,251.0,Himachal Pradesh,HP,172304.0,167.0,Madhya Pradesh,MP,172236.0,155.0,Himachal Pradesh Cricket Association Stadium,Dharamsala,+05:30,32.197790,76.325811,,1704412800000,1710547200000,True,Match drawn,1.0,169.0,10.0,54.3,3.0,42.0,5.0,22.6,2.0,217.0,10.0,71.4,,,,,,,,
74615.0,6725.0,Ranji Trophy 2023-24,Elite Group A,TEST,1706846400000,1707130800000,Complete,Services won by 1 run,250.0,Services,SER,172303.0,200.0,Haryana,HAR,172260.0,288.0,Ch Bansi Lal Cricket Stadium,Rohtak,+05:30,28.854644,76.46442,250.0,1704412800000,1710547200000,True,SER Won,1.0,108.0,10.0,51.5,3.0,140.0,10.0,38.3,2.0,103.0,10.0,39.2,4.0,144.0,10.0,41.2,,,,
74653.0,6725.0,Ranji Trophy 2023-24,Elite Group B,TEST,1706846400000,1707130800000,Complete,Match drawn,93.0,Uttar Pradesh,UP,172185.0,162.0,Assam,ASM,172230.0,32.0,Green Park,Kanpur,+05:30,26.482069,80.34773,,1704412800000,1710547200000,True,Match drawn,1.0,548.0,8.0,128.3,,,,,2.0,316.0,2.0,113.0,,,,,,,,True
74587.0,6725.0,Ranji Trophy 2023-24,Elite Group C,TEST,1706846400000,1707130800000,Complete,Tripura won by 156 runs,247.0,Tripura,TRI,172300.0,163.0,Gujarat,GUJ,172232.0,50.0,Narendra Modi Stadium,Ahmedabad,+05:30,23.091785,72.597465,247.0,1704412800000,1710547200000,True,TRI Won,1.0,146.0,10.0,47.4,3.0,343.0,10.0,81.6,2.0,172.0,10.0,49.3,4.0,161.0,10.0,52.3,,,,
74604.0,6725.0,Ranji Trophy 2023-24,Elite Group A,TEST,1706846400000,1707130800000,Complete,Match drawn,171.0,Rajasthan,RAJ,172239.0,248.0,Vidarbha,VID,172301.0,76.0,Sawai Mansingh Stadium,Jaipur,+05:30,26.894012,75.803225,,1704412800000,1710547200000,True,Match drawn,1.0,432.0,10.0,130.2,,,,,2.0,391.0,10.0,125.3,,,,,,,,
74622.0,6725.0,Ranji Trophy 2023-24,Elite Group D,TEST,1706846400000,1707130800000,Complete,Match drawn,170.0,Baroda,BRD,172238.0,81.0,Delhi,DEL,172175.0,321.0,Palam A Stadium,Delhi,+05:30,28.591533,77.133741,,1704412800000,1710547200000,True,Match drawn,1.0,435.0,9.0,146.5,,,,,2.0,177.0,10.0,56.2,3.0,68.0,1.0,33.6,,,True,True
74657.0,6725.0,Ranji Trophy 2023-24,Elite Group C,TEST,1706846400000,1707130800000,Complete,Karnataka won by 1 wkt,246.0,Railways,RLYS,172299.0,128.0,Karnataka,KAR,172203.0,308.0,Lalabhai Contractor Stadium,Surat,+05:30,21.155455,72.769226,128.0,1704412800000,1710547200000,True,KAR Won,1.0,155.0,10.0,55.6,3.0,244.0,10.0,71.6,2.0,174.0,10.0,50.5,4.0,229.0,9.0,82.4,,,,
74671.0,6725.0,Ranji Trophy 2023-24,Plate,TEST,1706846400000,1707130800000,Complete,Hyderabad won by an innings and 73 runs,463.0,Mizoram,MIZ,172511.0,242.0,Hyderabad,HYD,172295.0,80.0,Rajiv Gandhi International Stadium,Hyderabad,+05:30,17.406495,78.550451,242.0,1704412800000,1710547200000,True,HYD Won,1.0,199.0,10.0,55.6,3.0,193.0,10.0,43.1,2.0,465.0,9.0,118.2,,,,,,True,,
74576.0,6725.0,Ranji Trophy 2023-24,Elite Group C,TEST,1706846400000,1707130800000,Complete,Tamil Nadu won by 7 wkts,253.0,Goa,GOA,172306.0,92.0,Tamil Nadu,TN,172184.0,310.0,Goa Cricket Association Academy Ground,Porvorim,+05:30,15.524168,73.829683,92.0,1704412800000,1710547200000,True,TN Won,1.0,241.0,10.0,75.5,3.0,168.0,10.0,65.5,2.0,273.0,10.0,90.2,4.0,142.0,3.0,49.5,,,,
74608.0,6725.0,Ranji Trophy 2023-24,Elite Group D,TEST,1706846400000,1707130800000,Complete,Match drawn,252.0,Jammu and Kashmir,JK,172305.0,467.0,Uttarakhand,UTK,172515.0,1251.0,Hostel Ground JKCA,Jammu,+05:30,34.0900416,74.8124651,,1704412800000,1710547200000,True,Match drawn,1.0,168.0,2.0,38.6,,,,,,,,,,,,,,,,
74664.0,6725.0,Ranji Trophy 2023-24,Elite Group C,TEST,1706846400000,1707130800000,Complete,Match drawn,245.0,Punjab,PUN,172298.0,595.0,Chandigarh,CDG,244269.0,120.0,Sector 16 Stadium,Chandigarh,+05:30,30.741797,76.774915,,1704412800000,1710547200000,True,Match drawn,1.0,477.0,2.0,106.6,,,,,,,,,,,,,,,,
74646.0,6725.0,Ranji Trophy 2023-24,Elite Group B,TEST,1706845500000,1707129900000,Complete,Match drawn,244.0,Kerala,KER,172297.0,375.0,Chhattisgarh,CG,172428.0,335.0,Shaheed Veer Narayan Singh International Stadium,Raipur,+05:30,21.203523,81.823929,,1704412800000,1710547200000,True,Match drawn,1.0,350.0,10.0,110.1,3.0,251.0,5.0,55.2,2.0,312.0,10.0,103.0,4.0,79.0,1.0,22.0,True,,,
74636.0,6725.0,Ranji Trophy 2023-24,Elite Group D,TEST,1706844600000,1707129000000,Complete,Match drawn,249.0,Odisha,ODSA,172302.0,465.0,Puducherry,PDC,172513.0,103.0,Barabati Stadium,Cuttack,+05:30,20.481065,85.868545,,1704412800000,1710547200000,True,Match drawn,1.0,300.0,5.0,112.6,3.0,201.0,10.0,67.6,2.0,284.0,10.0,86.2,4.0,175.0,8.0,55.6,,,,
74667.0,6725.0,Ranji Trophy 2023-24,Plate,TEST,1706844600000,1707129000000,Complete,Nagaland won by an innings and 38 runs,468.0,Arunachal Pradesh,ARNP,172516.0,464.0,Nagaland,NGL,172512.0,537.0,"Nagaland Cricket Stadium, Sovima",Dimapur,+05:30,25.807779,93.742126,464.0,1704412800000,1710547200000,True,NGL Won,1.0,124.0,10.0,39.1,3.0,180.0,10.0,65.3,2.0,342.0,10.0,81.2,,,,,,,,
74643.0,6725.0,Ranji Trophy 2023-24,Elite Group B,TEST,1706844600000,1707129000000,Complete,Andhra won by an innings and 157 runs,460.0,Bihar,BIH,172508.0,241.0,Andhra,AP,172294.0,234.0,Moin-ul-Haq Stadium,Patna,+05:30,25.607925,85.167619,241.0,1704412800000,1710547200000,True,AP Won,1.0,182.0,10.0,86.5,3.0,124.0,10.0,51.1,2.0,463.0,10.0,119.2,,,,,,,,
74629.0,6725.0,Ranji Trophy 2023-24,Elite Group B,TEST,1706844600000,1707129000000,Complete,Mumbai won by an innings and 4 runs,95.0,Mumbai,MUM,172187.0,232.0,Bengal,BEN,172285.0,31.0,Eden Gardens,Kolkata,+05:30,22.564527,88.343247,95.0,1704412800000,1710547200000,True,MUM Won,1.0,412.0,10.0,94.3,,,,,2.0,199.0,10.0,55.6,3.0,209.0,10.0,59.4,,,True,
74594.0,6725.0,Ranji Trophy 2023-24,Elite Group A,TEST,1706842800000,1707127200000,Complete,Jharkhand won by an innings and 102 runs,461.0,Manipur,MNP,172509.0,243.0,Jharkhand,JHKD,172296.0,49.0,Keenan Stadium,Jamshedpur,+05:30,22.805692,86.19144,243.0,1704412800000,1710547200000,True,JHKD Won,1.0,170.0,10.0,62.4,3.0,232.0,10.0,93.3,2.0,504.0,5.0,119.1,,,,,,True,,
74674.0,6725.0,Ranji Trophy 2023-24,Plate,TEST,1706841900000,1707126300000,Complete,Meghalaya won by 6 wkts,466.0,Sikkim,SKM,172514.0,462.0,Meghalaya,MGLY,172510.0,1265.0,SICA ground,Rangpo,+05:30,27.177401,88.530701,462.0,1704412800000,1710547200000,True,MGLY Won,1.0,284.0,10.0,95.2,3.0,80.0,10.0,31.4,2.0,191.0,10.0,51.1,4.0,177.0,4.0,50.2,,,,
79536.0,7009.0,The Ford Trophy 2023-24,28th Match,ODI,1708205400000,1708234200000,Complete,Otago won by 8 wkts,314.0,Wellington,WEL,172364.0,105.0,Otago,OTG,172197.0,82.0,John Davies Oval,Queenstown,+13:00,-45.016205,168.738638,105.0,1700870400000,1708905600000,True,OTG Won,1.0,57.0,10.0,22.3,,,,,2.0,60.0,2.0,9.5,,,,,,,,
79543.0,7009.0,The Ford Trophy 2023-24,29th Match,ODI,1708205400000,1708234200000,Complete,Canterbury won by 8 wkts,294.0,Northern Knights,NK,172343.0,312.0,Canterbury,CNTBRY,172362.0,393.0,Bay Oval,Mount Maunganui,+13:00,-37.670300,176.212006,312.0,1700870400000,1708905600000,True,CNTBRY Won,1.0,160.0,10.0,44.5,,,,,2.0,164.0,2.0,35.6,,,,,,,,
79546.0,7009.0,The Ford Trophy 2023-24,30th Match,ODI,1708205400000,1708234200000,Complete,Auckland won by 5 wkts,313.0,Central Districts,CD,172363.0,186.0,Auckland,AKL,172246.0,418.0,Eden Park Outer Oval,Auckland,+13:00,-36.874039,174.745636,186.0,1700870400000,1708905600000,True,AKL Won,1.0,243.0,10.0,49.4,,,,,2.0,247.0,5.0,48.5,,,,,,,,
79524.0,7009.0,The Ford Trophy 2023-24,25th Match,ODI,1707859800000,1707888600000,Complete,Otago won by 6 wkts,294.0,Northern Knights,NK,172343.0,105.0,Otago,OTG,172197.0,82.0,John Davies Oval,Queenstown,+13:00,-45.016205,168.738638,105.0,1700870400000,1708905600000,True,OTG Won,1.0,184.0,10.0,48.1,,,,,2.0,187.0,4.0,39.1,,,,,,,,
79529.0,7009.0,The Ford Trophy 2023-24,26th Match,ODI,1707859800000,1707888600000,Complete,Canterbury won by 183 runs,312.0,Canterbury,CNTBRY,172362.0,313.0,Central Districts,CD,172363.0,371.0,Hagley Oval,Christchurch,+13:00,-43.535831,172.624863,312.0,1700870400000,1708905600000,True,CNTBRY Won,1.0,349.0,8.0,49.6,,,,,2.0,166.0,10.0,39.2,,,,,,,,
79531.0,7009.0,The Ford Trophy 2023-24,27th Match,ODI,1707859800000,1707888600000,Complete,Auckland won by 4 wkts,314.0,Wellington,WEL,172364.0,186.0,Auckland,AKL,172246.0,45.0,Basin Reserve,Wellington,+13:00,-41.161720,175.323914,186.0,1700870400000,1708905600000,True,AKL Won,1.0,285.0,8.0,49.6,,,,,2.0,289.0,6.0,49.6,,,,,,,,
79517.0,7009.0,The Ford Trophy 2023-24,24th Match,ODI,1707526800000,1707555600000,Complete,No result,312.0,Canterbury,CNTBRY,172362.0,294.0,Northern Knights,NK,172343.0,371.0,Hagley Oval,Christchurch,+13:00,-43.535831,172.624863,,1700870400000,1708905600000,True,No Result,1.0,273.0,10.0,49.3,,,,,2.0,29.0,2.0,9.6,,,,,,,,
79510.0,7009.0,The Ford Trophy 2023-24,22nd Match,ODI,1707514200000,1707543000000,Complete,Otago won by 15 runs,105.0,Otago,OTG,172197.0,314.0,Wellington,WEL,172364.0,45.0,Basin Reserve,Wellington,+13:00,-41.161720,175.323914,105.0,1700870400000,1708905600000,True,OTG Won,1.0,226.0,10.0,44.4,,,,,2.0,211.0,10.0,48.1,,,,,,,,
79515.0,7009.0,The Ford Trophy 2023-24,23rd Match,ODI,1707514200000,1707543000000,Complete,Central Districts won by 6 wkts,186.0,Auckland,AKL,172246.0,313.0,Central Districts,CD,172363.0,44.0,McLean Park,Napier,+13:00,-39.50178,176.913015,313.0,1700870400000,1708905600000,True,CD Won,1.0,233.0,10.0,49.1,,,,,2.0,234.0,4.0,49.1,,,,,,,,
79494.0,7009.0,The Ford Trophy 2023-24,19th Match,ODI,1707168600000,1707197400000,Complete,Otago won by 65 runs,105.0,Otago,OTG,172197.0,313.0,Central Districts,CD,172363.0,116.0,University Oval,Dunedin,+13:00,-45.874401,170.505005,105.0,1700870400000,1708905600000,True,OTG Won,1.0,213.0,9.0,49.6,,,,,2.0,148.0,10.0,37.5,,,,,,,,
79501.0,7009.0,The Ford Trophy 2023-24,20th Match,ODI,1707168600000,1707197400000,Complete,Canterbury won by 119 runs,312.0,Canterbury,CNTBRY,172362.0,186.0,Auckland,AKL,172246.0,418.0,Eden Park Outer Oval,Auckland,+13:00,-36.874039,174.745636,312.0,1700870400000,1708905600000,True,CNTBRY Won,1.0,287.0,7.0,49.6,,,,,2.0,168.0,10.0,39.6,,,,,,,,
79508.0,7009.0,The Ford Trophy 2023-24,21st Match,ODI,1707168600000,1707197400000,Complete,Wellington won by 45 runs,314.0,Wellington,WEL,172364.0,294.0,Northern Knights,NK,172343.0,45.0,Basin Reserve,Wellington,+13:00,-41.161720,175.323914,314.0,1700870400000,1708905600000,True,WEL Won,1.0,330.0,8.0,49.6,,,,,2.0,285.0,10.0,48.6,,,,,,,,
83050.0,7261.0,CSA Four-Day Series Division One 2023-24,23rd Match,TEST,1707897600000,1708182000000,Complete,Match drawn,1759.0,Boland,BOL,349610.0,157.0,Lions,LIONS,172224.0,88.0,The Wanderers Stadium,Johannesburg,+02:00,-26.131141,28.057397,,1699056000000,1709596800000,True,Match drawn,1.0,226.0,10.0,83.1,3.0,475.0,9.0,142.0,2.0,478.0,10.0,128.5,,,,,,,,
83036.0,7261.0,CSA Four-Day Series Division One 2023-24,21st Match,TEST,1707897600000,1708182000000,Complete,Western Province won by 64 runs,917.0,Western Province,WPR,248460.0,155.0,Warriors,WAR,172222.0,73.0,St George's Park,Gqeberha,+02:00,-33.966545,25.610332,917.0,1699056000000,1709596800000,True,WPR Won,1.0,141.0,10.0,42.4,3.0,203.0,10.0,59.1,2.0,111.0,10.0,31.0,4.0,169.0,10.0,57.0,,,,
83053.0,7261.0,CSA Four-Day Series Division One 2023-24,24th Match,TEST,1707897600000,1708182000000,Complete,Dolphins won by 10 wkts,90.0,Dolphins,DOL,172183.0,922.0,North West,NWEST,248439.0,493.0,North-West University No1 Ground,Potchefstroom,+02:00,-26.714530,27.097048,90.0,1699056000000,1709596800000,True,Complete,1.0,643.0,8.0,119.1,4.0,8.0,,2.1,2.0,282.0,10.0,87.5,3.0,366.0,10.0,100.6,,,True,True
83043.0,7261.0,CSA Four-Day Series Division One 2023-24,22nd Match,TEST,1707894000000,1708178400000,Complete,Match drawn,1766.0,KwaZulu-Natal Inland,KZNIN,349611.0,89.0,Titans,TIT,172182.0,206.0,City Oval,Pietermaritzburg,+02:00,-29.551181,30.407238,,1699056000000,1709596800000,True,Match drawn,1.0,426.0,10.0,158.6,,,,,2.0,252.0,1.0,69.6,,,,,,,,
79272.0,6990.0,Sheffield Shield 2023-24,24th Match,TEST,1708041600000,1708326000000,Complete,Queensland won by 7 wkts,158.0,South Australia,SAUS,172225.0,164.0,Queensland,QL,172233.0,527.0,Karen Rolton Oval,"Adelaide, South Australia",+10:30,-34.9191215,138.5815232,164.0,1696291200000,1711497600000,True,QL Won,1.0,132.0,10.0,40.3,3.0,232.0,10.0,71.6,2.0,159.0,10.0,50.5,4.0,206.0,3.0,63.3,,,,
79251.0,6990.0,Sheffield Shield 2023-24,21st Match,TEST,1706927400000,1707211800000,Complete,New South Wales won by 4 wkts,87.0,Western Australia,WA,172180.0,104.0,New South Wales,NSW,172196.0,38.0,W.A.C.A. Ground,Perth,+08:00,-31.959806,115.879585,104.0,1696291200000,1711497600000,True,NSW Won,1.0,256.0,10.0,87.6,3.0,176.0,10.0,56.5,2.0,251.0,10.0,99.4,4.0,182.0,6.0,59.3,,,,
79244.0,6990.0,Sheffield Shield 2023-24,20th Match,TEST,1706918400000,1707202800000,Complete,Tasmania won by 4 wkts,164.0,Queensland,QL,172233.0,166.0,Tasmania,TAS,172235.0,35.0,The Gabba,Brisbane,+10:00,-27.485829,153.038055,166.0,1696291200000,1711497600000,True,TAS Won,1.0,282.0,10.0,84.4,3.0,160.0,10.0,57.2,2.0,219.0,10.0,59.4,4.0,228.0,6.0,56.3,,,,
79237.0,6990.0,Sheffield Shield 2023-24,19th Match,TEST,1706916600000,1707201000000,Complete,Victoria won by 3 wkts,158.0,South Australia,SAUS,172225.0,52.0,Victoria,VIC,172153.0,122.0,Junction Oval,Melbourne,+11:00,-37.856007,144.980155,52.0,1696291200000,1711497600000,True,VIC Won,1.0,173.0,10.0,70.3,3.0,271.0,10.0,83.2,2.0,288.0,10.0,88.3,4.0,157.0,7.0,44.3,,,,
87353.0,7441.0,"England Lions tour of India, 2024",3rd unofficial Test,TEST,1706760000000,1707044400000,Complete,India A won by 134 runs,78.0,India A,INDA,334736.0,42.0,England Lions,ENGA,172149.0,50.0,Narendra Modi Stadium,Ahmedabad,+05:30,23.091785,72.597465,78.0,1705017600000,1707177600000,True,INDA Won,1.0,192.0,10.0,50.2,3.0,409.0,10.0,107.1,2.0,199.0,10.0,64.3,4.0,268.0,10.0,72.4,,,,
86728.0,7175.0,ICC Under 19 World Cup 2024,Final,ODI,1707638400000,1707667200000,Complete,Australia U19 won by 79 runs,129.0,Australia U19,AUSU19,172204.0,54.0,India U19,INDU19,172155.0,135.0,Willowmoore Park,Benoni,+02:00,55.430751,-4.634697,129.0,1705622400000,1707782400000,True,AUSU19 Won,1.0,253.0,7.0,49.6,,,,,2.0,174.0,10.0,43.5,,,,,,,,
86725.0,7175.0,ICC Under 19 World Cup 2024,Semi-Final 2,ODI,1707379200000,1707408000000,Complete,Australia U19 won by 1 wkt,56.0,Pakistan U19,PAKU19,172158.0,129.0,Australia U19,AUSU19,172204.0,135.0,Willowmoore Park,Benoni,+02:00,55.430751,-4.634697,129.0,1705622400000,1707782400000,True,AUSU19 Won,1.0,179.0,10.0,48.5,,,,,2.0,181.0,9.0,49.1,,,,,,,,
86721.0,7175.0,ICC Under 19 World Cup 2024,Semi-Final 1,ODI,1707206400000,1707235200000,Complete,India U19 won by 2 wkts,57.0,South Africa U19,RSAU19,172159.0,54.0,India U19,INDU19,172155.0,135.0,Willowmoore Park,Benoni,+02:00,55.430751,-4.634697,54.0,1705622400000,1707782400000,True,INDU19 Won,1.0,244.0,7.0,49.6,,,,,2.0,248.0,8.0,48.5,,,,,,,,
86714.0,7175.0,ICC Under 19 World Cup 2024,"38th Match, Super Six, Group 2",ODI,1706947200000,1706976000000,Complete,England U19 won by 146 runs,173.0,England U19,ENGU19,172241.0,221.0,Zimbabwe U19,ZIMU19,172276.0,102.0,Senwes Park,Potchefstroom,+02:00,-26.695565,27.100691,173.0,1705622400000,1707782400000,True,ENGU19 Won,1.0,237.0,7.0,49.6,,,,,2.0,91.0,10.0,24.5,,,,,,,,
86700.0,7175.0,ICC Under 19 World Cup 2024,"36th Match, Super Six, Group 1",ODI,1706947200000,1706976000000,Complete,Pakistan U19 won by 5 runs,56.0,Pakistan U19,PAKU19,172158.0,224.0,Bangladesh U19,BANU19,172279.0,135.0,Willowmoore Park,Benoni,+02:00,55.430751,-4.634697,56.0,1705622400000,1707782400000,True,PAKU19 Won,1.0,155.0,10.0,40.4,,,,,2.0,150.0,10.0,35.5,,,,,,,,
86707.0,7175.0,ICC Under 19 World Cup 2024,"37th Match, Super Six, Group 1",ODI,1706947200000,1706976000000,Complete,Ireland U19 won by 41 runs (DLS method),226.0,Ireland U19,IREU19,172280.0,55.0,New Zealand U19,NZU19,172157.0,72.0,Mangaung Oval,Bloemfontein,+02:00,-29.116752,26.20519,226.0,1705622400000,1707782400000,True,IREU19 Won,1.0,267.0,9.0,49.6,,,,,2.0,131.0,5.0,32.1,,,,,,,,
79207.0,6983.0,Australia Domestic One-Day Cup 2023-24,21st Match,ODI,1707870900000,1707899700000,Complete,New South Wales won by 7 wkts (DLS method),52.0,Victoria,VIC,172153.0,104.0,New South Wales,NSW,172196.0,301.0,North Sydney Oval,Sydney,+11:00,-33.868820,151.209296,104.0,1695513600000,1708992000000,True,NSW Won,1.0,311.0,10.0,48.4,,,,,2.0,256.0,3.0,40.5,,,,,,,,
79200.0,6983.0,Australia Domestic One-Day Cup 2023-24,19th Match,ODI,1707868800000,1707897600000,Complete,South Australia won by 5 wkts,164.0,Queensland,QL,172233.0,158.0,South Australia,SAUS,172225.0,527.0,Karen Rolton Oval,"Adelaide, South Australia",+10:30,-34.9191215,138.5815232,158.0,1695513600000,1708992000000,True,SAUS Won,1.0,218.0,10.0,49.4,,,,,2.0,223.0,5.0,44.1,,,,,,,,
79203.0,6983.0,Australia Domestic One-Day Cup 2023-24,20th Match,ODI,1707868800000,1707897600000,Complete,Western Australia won by 52 runs,166.0,Tasmania,TAS,172235.0,87.0,Western Australia,WA,172180.0,39.0,Bellerive Oval,Hobart,+11:00,-42.877296,147.374013,87.0,1695513600000,1708992000000,True,WA Won,2.0,268.0,10.0,36.2,,,,,1.0,320.0,4.0,49.6,,,,,,,,
79186.0,6983.0,Australia Domestic One-Day Cup 2023-24,18th Match,ODI,1707361500000,1707390300000,Complete,Tasmania won by 5 wkts,164.0,Queensland,QL,172233.0,166.0,Tasmania,TAS,172235.0,35.0,The Gabba,Brisbane,+10:00,-27.485829,153.038055,166.0,1695513600000,1708992000000,True,TAS Won,1.0,150.0,10.0,35.3,,,,,2.0,153.0,5.0,26.6,,,,,,,,
79193.0,6983.0,Australia Domestic One-Day Cup 2023-24,17th Match,ODI,1707346800000,1707375600000,Complete,Victoria won by 3 wkts,158.0,South Australia,SAUS,172225.0,52.0,Victoria,VIC,172153.0,122.0,Junction Oval,Melbourne,+11:00,-37.856007,144.980155,52.0,1695513600000,1708992000000,True,VIC Won,1.0,231.0,9.0,49.6,,,,,2.0,234.0,7.0,44.1,,,,,,,,
82553.0,7236.0,CSA Four-Day Series Division Two 2023-24,17th Match,TEST,1707379200000,1707663600000,Complete,Knights won by 9 wkts,1768.0,South Western Districts,SWD,349609.0,281.0,Knights,KNG,172331.0,72.0,Mangaung Oval,Bloemfontein,+02:00,-29.116752,26.20519,281.0,1698278400000,1708905600000,True,KNG Won,1.0,69.0,10.0,32.1,3.0,273.0,10.0,70.2,2.0,214.0,10.0,56.2,4.0,129.0,1.0,21.5,,,,
82560.0,7236.0,CSA Four-Day Series Division Two 2023-24,18th Match,TEST,1707379200000,1707663600000,Complete,Mpumalanga Rhinos won by 293 runs,903.0,Mpumalanga Rhinos,MPR,248434.0,933.0,Eastern Storm,ESTORM,248407.0,1193.0,"Uplands College, White River",Mpumalanga,+02:00,-25.328440,31.017780,903.0,1698278400000,1708905600000,True,MPR Won,1.0,273.0,10.0,94.6,3.0,321.0,5.0,68.2,2.0,193.0,10.0,56.4,4.0,108.0,10.0,64.2,True,,,
82546.0,7236.0,CSA Four-Day Series Division Two 2023-24,16th Match,TEST,1707379200000,1707663600000,Complete,Match drawn,923.0,Northern Cape,NCAPE,248438.0,1775.0,Border,BOR,349602.0,99.0,Buffalo Park,East London,+02:00,-33.006727,27.919465,,1698278400000,1708905600000,True,Match drawn,1.0,527.0,5.0,163.5,,,,,2.0,516.0,7.0,166.5,,,,,,,,True
82539.0,7236.0,CSA Four-Day Series Division Two 2023-24,15th Match,TEST,1706774400000,1707058800000,Complete,Border won by 9 wkts,281.0,Knights,KNG,172331.0,1775.0,Border,BOR,349602.0,99.0,Buffalo Park,East London,+02:00,-33.006727,27.919465,1775.0,1698278400000,1708905600000,True,BOR Won,1.0,363.0,10.0,81.2,3.0,235.0,10.0,80.6,2.0,483.0,10.0,140.6,4.0,119.0,1.0,31.2,,,,
88982.0,7539.0,"Kuwait Women tour of Malaysia, 2024",3rd T20I,T20,1707183000000,1707195600000,Complete,Malaysia Women won by 10 wkts,1097.0,Kuwait Women,KUWW,248426.0,445.0,Malaysia Women,MLYW,172493.0,1850.0,Johor Cricket Academy Oval,Johor Bahru,+08:00,1.51634,103.64003,445.0,1707004800000,1707350400000,True,MLYW Won,1.0,77.0,10.0,20.0,,,,,2.0,78.0,,13.4,,,,,,,,
88975.0,7539.0,"Kuwait Women tour of Malaysia, 2024",2nd T20I,T20,1707096600000,1707109200000,Complete,Malaysia Women won by 5 wkts,1097.0,Kuwait Women,KUWW,248426.0,445.0,Malaysia Women,MLYW,172493.0,1850.0,Johor Cricket Academy Oval,Johor Bahru,+08:00,1.51634,103.64003,445.0,1707004800000,1707350400000,True,MLYW Won,1.0,98.0,7.0,20.0,,,,,2.0,99.0,5.0,15.4,,,,,,,,
88968.0,7539.0,"Kuwait Women tour of Malaysia, 2024",1st T20I,T20,1707010200000,1707022800000,Complete,Malaysia Women won by 26 runs,445.0,Malaysia Women,MLYW,172493.0,1097.0,Kuwait Women,KUWW,248426.0,1850.0,Johor Cricket Academy Oval,Johor Bahru,+08:00,1.51634,103.64003,445.0,1707004800000,1707350400000,True,MLYW Won,1.0,108.0,6.0,19.6,,,,,2.0,82.0,7.0,19.6,,,,,,,,
70473.0,6311.0,"South Africa Women tour of Australia, 2024",Only Test,TEST,1707966000000,1708250400000,Complete,Australia Women won by an innings and 284 runs,260.0,South Africa Women,RSAW,172313.0,100.0,Australia Women,AUSW,172192.0,38.0,W.A.C.A. Ground,Perth,+08:00,-31.959806,115.879585,100.0,1706313600000,1708387200000,True,AUSW Won,1.0,76.0,10.0,31.2,3.0,215.0,10.0,97.2,2.0,575.0,9.0,125.2,,,,,,True,,
70466.0,6311.0,"South Africa Women tour of Australia, 2024",3rd ODI (ICC Championship Match),ODI,1707536400000,1707565200000,Complete,Australia Women won by 110 runs (DLS method),100.0,Australia Women,AUSW,172192.0,260.0,South Africa Women,RSAW,172313.0,301.0,North Sydney Oval,Sydney,+11:00,-33.868820,151.209296,100.0,1706313600000,1708387200000,True,AUSW Won,1.0,277.0,9.0,49.6,,,,,2.0,127.0,10.0,24.3,,,,,,,,
70459.0,6311.0,"South Africa Women tour of Australia, 2024",2nd ODI (ICC Championship Match),ODI,1707277200000,1707306000000,Complete,South Africa Women won by 84 runs - 45over game - DLS method (Target 234),260.0,South Africa Women,RSAW,172313.0,100.0,Australia Women,AUSW,172192.0,301.0,North Sydney Oval,Sydney,+11:00,-33.868820,151.209296,260.0,1706313600000,1708387200000,True,RSAW Won,1.0,229.0,6.0,44.6,,,,,2.0,149.0,10.0,29.3,,,,,,,,
70452.0,6311.0,"South Africa Women tour of Australia, 2024",1st ODI (ICC Championship Match),ODI,1706931600000,1706960400000,Complete,Australia Women won by 8 wkts,260.0,South Africa Women,RSAW,172313.0,100.0,Australia Women,AUSW,172192.0,40.0,Adelaide Oval,Adelaide,+10:30,-34.915516,138.596115,100.0,1706313600000,1708387200000,True,AUSW Won,1.0,105.0,10.0,31.3,,,,,2.0,106.0,2.0,18.6,,,,,,,,
89238.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,Final,T20,1708223400000,1708236000000,Complete,United Arab Emirates Women won by 37 runs,449.0,United Arab Emirates Women,UAEW,252369.0,445.0,Malaysia Women,MLYW,172493.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,449.0,1707523200000,1708387200000,True,UAEW Won,1.0,105.0,3.0,19.6,,,,,2.0,68.0,9.0,19.6,,,,,,,,
89234.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,Semi Final 2,T20,1708061400000,1708074000000,Complete,Malaysia Women won by 4 wkts,383.0,Nepal Women,NEPW,172436.0,445.0,Malaysia Women,MLYW,172493.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,445.0,1707523200000,1708387200000,True,MLYW Won,1.0,115.0,6.0,19.6,,,,,2.0,116.0,6.0,19.5,,,,,,,,
